OBJECTID,ROADNAME,RWCOMPKEY,SCFKEY,ROUTE,RESPONSE,PRIORITY,SNOW_DIST,STATE,STATE_OWND,CL_MILES,LANE_MILES,SHAPELEN
6999,FLINTLOCK DR,27349,,V07,VACANT LOT,2,V,0,No,0,43.3,436.179050798344
7000,UPPER HUNTERS TRCE,27177,,V07,VACANT LOT,2,V,0,No,0,43.3,533.384623464781
7001,LOWER HUNTERS TRCE,27291,,V07,VACANT LOT,2,V,0,No,0,43.3,823.263452497972
7002,LOWER HUNTERS TRCE,27402,,V07,VACANT LOT,2,V,0,No,0,43.3,558.115768624054
7003,FLINTLOCK DR,27334,,V07,VACANT LOT,2,V,0,No,0,43.3,305.62793352581
7004,RIVERPORT DR,28785,,V07,VACANT LOT,2,V,0,No,0,43.3,1850.5888325571
7005,RUTLEDGE RD,27565,,V07,VACANT LOT,2,V,0,No,0,43.3,1004.28274523829
7006,CANE RUN RD,29635,,V07,VACANT LOT,2,V,0.1490855924904219,Yes,0.14908559,43.3,1291.34711041458
7007,LOWER HUNTERS TRCE,26988,,V07,VACANT LOT,2,V,0,No,0,43.3,510.289018517518
7008,LOWER HUNTERS TRCE,28822,,V07,VACANT LOT,2,V,0,No,0,43.3,1890.17030978183
7009,INTERMODAL DR,28860,,V07,VACANT LOT,2,V,0,No,0,43.3,2901.76781583958
7010,CANE RUN RD,29650,,V07,VACANT LOT,2,V,0.33042421799330157,Yes,0.33042422,43.3,2861.99846968624
7011,CANE RUN RD,29653,,V07,VACANT LOT,2,V,0.035038023111783,Yes,0.03503802,43.3,303.478385730972
7012,CANE RUN RD,29655,,V07,VACANT LOT,2,V,0.11516549440997,Yes,0.11516549,43.3,997.494633362292
7013,CANE RUN RD,29654,,V07,VACANT LOT,2,V,0.069489740462022678,Yes,0.06948974,43.3,601.87847219822
7014,CANE RUN RD,29649,,V07,VACANT LOT,2,V,0.1995665252930145,Yes,0.19956653,43.3,1728.52557851371
7015,RIVERPORT DR,29651,,V07,VACANT LOT,2,V,0,No,0,43.3,1997.45173463502
7016,LOWER HUNTERS TRCE,28823,,V07,VACANT LOT,2,V,0,No,0,43.3,296.945785595353
7017,LOWER HUNTERS TRCE,28827,,V07,VACANT LOT,2,V,0,No,0,43.3,510.852261340888
7018,LOWER HUNTERS TRCE,28825,,V07,VACANT LOT,2,V,0,No,0,43.3,309.647206387233
7019,CANE RUN RD,29630,,V07,VACANT LOT,2,V,0.08975188958625457,Yes,0.08975189,43.3,777.376912701693
7020,CANE RUN RD,29629,,V07,VACANT LOT,2,V,0.0847866242282987,Yes,0.08478662,43.3,734.371013287051
7021,CANE RUN RD,29628,,V07,VACANT LOT,2,V,0.04664701985770715,Yes,0.04664702,43.3,404.028328988204
7022,LOWER HUNTERS TRCE,29708,,V07,VACANT LOT,2,V,0,No,0,43.3,279.797045989218
7023,LOWER HUNTERS TRCE,29699,,V07,VACANT LOT,2,V,0,No,0,43.3,954.165661313298
7024,CANE RUN RD,30891,,V07,VACANT LOT,2,V,0.1510680940752772,Yes,0.15106809,43.3,1308.46136616126
7025,CANE RUN RD,30892,,V07,VACANT LOT,2,V,0.0977180135381728,Yes,0.09771801,43.3,846.374513732198
7026,GABRIEL DR,27407,,V07,VACANT LOT,3,V,0,No,0,43.3,595.563543784222
7027,FEYHURST DR,29333,,V07,VACANT LOT,3,V,0,No,0,43.3,299.336236108536
7028,LEWISTON DR,27059,,V07,VACANT LOT,3,V,0,No,0,43.3,372.886262035978
7029,SYLVANIA RD,29573,,V07,VACANT LOT,3,V,0,No,0,43.3,119.361481603677
7030,RUTLEDGE RD,37576,,V07,VACANT LOT,3,V,0,No,0,43.3,115.112470884457
7031,LEWISTON DR,27107,,V07,VACANT LOT,3,V,0,No,0,43.3,427.313459759599
7032,BOSSIER LN,26979,,V07,VACANT LOT,3,V,0,No,0,43.3,720.697310141075
7033,GABRIEL DR,27455,,V07,VACANT LOT,3,V,0,No,0,43.3,366.367728107577
7034,URANUS DR,27472,,V07,VACANT LOT,3,V,0,No,0,43.3,614.853772583746
7035,ARID LN,27006,,V07,VACANT LOT,3,V,0,No,0,43.3,1008.03975083343
7036,GABRIEL DR,27432,,V07,VACANT LOT,3,V,0,No,0,43.3,1045.30623581136
7037,LEWISTON DR,27062,,V07,VACANT LOT,3,V,0,No,0,43.3,49.771099632497
7038,DENVER LN,27031,,V07,VACANT LOT,3,V,0,No,0,43.3,138.192503338114
7039,FEYHURST DR,29373,,V07,VACANT LOT,3,V,0,No,0,43.3,363.956297857289
7040,FEYHURST DR,29356,,V07,VACANT LOT,3,V,0,No,0,43.3,294.805387200825
7041,DENVER LN,27007,,V07,VACANT LOT,3,V,0,No,0,43.3,331.635029816036
7042,MARIEMONT RD,26977,,V07,VACANT LOT,3,V,0,No,0,43.3,381.786386842615
7043,WOOD RD,29713,,V07,VACANT LOT,3,V,0,No,0,43.3,619.1041825877
7044,LEWISTON DR,27081,,V07,VACANT LOT,3,V,0,No,0,43.3,572.094573160007
7045,GABRIEL DR,27444,,V07,VACANT LOT,3,V,0,No,0,43.3,319.526223271766
7046,MEMORY LN,29719,,V07,VACANT LOT,3,V,0,No,0,43.3,2192.5009479838
7047,URANUS DR,27464,,V07,VACANT LOT,3,V,0,No,0,43.3,628.694169527999
7048,PORT RD,28859,,V07,VACANT LOT,3,V,0,No,0,43.3,966.535981259309
7049,WOOD RD,29714,,V07,VACANT LOT,3,V,0,No,0,43.3,730.209330935706
7050,GABRIEL DR,29702,,V07,VACANT LOT,3,V,0,No,0,43.3,410.689689738488
7051,WOOD RD,29712,,V07,VACANT LOT,3,V,0,No,0,43.3,266.904762260843
7052,MARIEMONT RD,27022,,V07,VACANT LOT,3,V,0,No,0,43.3,699.183666738986
7053,FEYHURST DR,29327,,V07,VACANT LOT,3,V,0,No,0,43.3,338.509413104692
7054,URANUS DR,27456,,V07,VACANT LOT,3,V,0,No,0,43.3,337.354705855168
7055,PORT RD,28858,,V07,VACANT LOT,3,V,0,No,0,43.3,1228.08455628018
7056,FEYHURST DR,29348,,V07,VACANT LOT,3,V,0,No,0,43.3,304.42409245294
7057,COLUMBIA AVE,27474,,V07,VACANT LOT,3,V,0,No,0,43.3,334.965472836851
7058,URANUS DR,27462,,V07,VACANT LOT,3,V,0,No,0,43.3,330.644587565641
7059,DENVER LN,27023,,V07,VACANT LOT,3,V,0,No,0,43.3,350.311505155703
7060,GABRIEL DR,27381,,V07,VACANT LOT,3,V,0,No,0,43.3,310.165652386222
7061,INTERNATIONAL DR,28805,,V07,VACANT LOT,3,V,0,No,0,43.3,1579.7403228577
7062,FEYHURST DR,27503,,V07,VACANT LOT,3,V,0,No,0,43.3,925.357631183651
7063,URANUS DR,27467,,V07,VACANT LOT,3,V,0,No,0,43.3,366.897503692278
7064,WOOD RD,29716,,V07,VACANT LOT,3,V,0,No,0,43.3,772.939548283574
7065,PORT RD,36646,,V07,VACANT LOT,3,V,0,No,0,43.3,1121.10965554389
7066,CANE RUN RD,29627,,V07,VACANT LOT,3,V,0.14306125269069,Yes,0.14306125,43.3,1239.11089769355
7067,STILZ AVE,20902,,V08,VACANT LOT,2,V,0,No,0,14.33,353.817933822856
7068,SENECA PARK RD,17418,,V08,VACANT LOT,2,V,0,No,0,14.33,1721.85004665342
7069,STILZ AVE,20886,,V08,VACANT LOT,2,V,0,No,0,14.33,287.463412869401
7070,STILZ AVE,20916,,V08,VACANT LOT,2,V,0,No,0,14.33,187.943220319496
7071,STILZ AVE,20875,,V08,VACANT LOT,2,V,0,No,0,14.33,298.179241144051
7072,STILZ AVE,20855,,V08,VACANT LOT,2,V,0,No,0,14.33,876.830769599029
7073,CHEROKEE GARDENS RD,3780,,V08,VACANT LOT,2,V,0,No,0,14.33,546.243554521364
7074,S PETERSON AVE,20873,,V08,VACANT LOT,3,V,0,No,0,14.33,1543.0015621451
7075,FRANCK AVE,20883,,V08,VACANT LOT,3,V,0,No,0,14.33,549.585901062022
7076,ALTA VISTA RD,16650,,V08,VACANT LOT,3,V,0,No,0,14.33,172.541459804875
7077,LEXINGTON PL,20974,,V08,VACANT LOT,3,V,0,No,0,14.33,639.783753113522
7078,BEARGRASS RD,17399,,V08,VACANT LOT,3,V,0,No,0,14.33,101.178718538243
7079,ALTA VISTA RD,16835,,V08,VACANT LOT,3,V,0,No,0,14.33,833.582009541098
7080,PLEASANTVIEW AVE,20922,,V08,VACANT LOT,3,V,0,No,0,14.33,509.045225936474
7081,ALBANY AVE,20878,,V08,VACANT LOT,3,V,0,No,0,14.33,775.12895272318
7082,FEHR RD,16656,,V08,VACANT LOT,3,V,0,No,0,14.33,231.485214613119
7083,FRANCK AVE,20889,,V08,VACANT LOT,3,V,0,No,0,14.33,205.172270497867
7084,UPLAND RD,20931,,V08,VACANT LOT,3,V,0,No,0,14.33,268.804028604748
7085,S GALT AVE,20852,,V08,VACANT LOT,3,V,0,No,0,14.33,764.157105032409
7086,S BIRCHWOOD AVE,20877,,V08,VACANT LOT,3,V,0,No,0,14.33,1263.67744670057
7087,UPLAND RD,20932,,V08,VACANT LOT,3,V,0,No,0,14.33,772.110698206101
7088,PLEASANTVIEW AVE,20898,,V08,VACANT LOT,3,V,0,No,0,14.33,578.020086181446
7089,DANESHALL DR,16817,,V08,VACANT LOT,3,V,0,No,0,14.33,221.352213009759
7090,ALTA VISTA RD,32790,,V08,VACANT LOT,3,V,0,No,0,14.33,789.492917933365
7091,S BAYLY AVE,34961,,V08,VACANT LOT,3,V,0,No,0,14.33,22.4690231902724
7092,S GALT AVE,20818,,V08,VACANT LOT,3,V,0,No,0,14.33,448.236450553916
7093,FRANCK AVE,20850,,V08,VACANT LOT,3,V,0,No,0,14.33,599.516482598447
7094,BEARGRASS RD,17398,,V08,VACANT LOT,3,V,0,No,0,14.33,980.068541731073
7095,S HITE AVE,20879,,V08,VACANT LOT,3,V,0,No,0,14.33,306.463350429134
7096,UPLAND RD,20960,,V08,VACANT LOT,3,V,0,No,0,14.33,1501.62523252855
7097,S HITE AVE,20858,,V08,VACANT LOT,3,V,0,No,0,14.33,327.704758621767
7098,CROSS HILL RD,20956,,V08,VACANT LOT,3,V,0,No,0,14.33,373.623601761407
7099,JUNIPER HILL RD,16786,,V08,VACANT LOT,3,V,0,No,0,14.33,567.712174832337
7100,CRESCENT CT,37553,,V08,VACANT LOT,3,V,0,No,0,14.33,92.8287229570615
7101,CRESCENT CT,37554,,V08,VACANT LOT,3,V,0,No,0,14.33,185.249254739294
7102,SAUNDERS AVE,20863,,V08,VACANT LOT,3,V,0,No,0,14.33,966.697856216807
7103,S GALT AVE,20910,,V08,VACANT LOT,3,V,0,No,0,14.33,1024.35761660624
7104,FRANCK AVE,20813,,V08,VACANT LOT,3,V,0,No,0,14.33,442.155488605694
7105,KENNEDY AVE,20860,,V08,VACANT LOT,3,V,0,No,0,14.33,375.945773699498
7106,COCHRAN HILL RD,20953,,V08,VACANT LOT,3,V,0,No,0,14.33,608.830239903995
7107,TOP HILL RD,20950,,V08,VACANT LOT,3,V,0,No,0,14.33,629.482956519191
7108,TOP HILL RD,35286,,V08,VACANT LOT,3,V,0,No,0,14.33,1389.71996880097
7109,CROSS HILL RD,20943,,V08,VACANT LOT,3,V,0,No,0,14.33,1067.82295696072
7110,ALTA VISTA RD,16598,,V08,VACANT LOT,3,V,0,No,0,14.33,239.356813900418
7111,ALTA VISTA RD,20971,,V08,VACANT LOT,3,V,0,No,0,14.33,399.439316862673
7112,ALTA VISTA RD,32783,,V08,VACANT LOT,3,V,0,No,0,14.33,634.780749630474
7113,FEHR RD,16597,,V08,VACANT LOT,3,V,0,No,0,14.33,434.252090879514
7114,SAUNDERS AVE,20894,,V08,VACANT LOT,3,V,0,No,0,14.33,213.039433178608
7115,CRESCENT CT,20844,,V08,VACANT LOT,3,V,0,No,0,14.33,698.114555447825
7116,S BAYLY AVE,20869,,V08,VACANT LOT,3,V,0,No,0,14.33,580.785903438055
7117,CHEROKEE WOODS RD,16739,,V08,VACANT LOT,3,V,0,No,0,14.33,444.278999386024
7118,ALTA VISTA RD,17327,,V08,VACANT LOT,3,V,0,No,0,14.33,1201.05802102702
7119,ALTA VISTA RD,17183,,V08,VACANT LOT,3,V,0,No,0,14.33,217.187896284462
7120,UPLAND RD,20920,,V08,VACANT LOT,3,V,0,No,0,14.33,181.942998952355
7121,DANESHALL DR,16781,,V08,VACANT LOT,3,V,0,No,0,14.33,725.391113567393
7122,ALTA VISTA RD,32789,,V08,VACANT LOT,3,V,0,No,0,14.33,468.54305636339
7123,MILLVALE RD,40427,,V08,VACANT LOT,3,V,0,No,0,14.33,449.143502246183
7124,MILLVALE RD,17589,,V08,VACANT LOT,3,V,0,No,0,14.33,781.181852436069
7125,JUNIPER HILL RD,16783,,V08,VACANT LOT,3,V,0,No,0,14.33,652.084788485905
7126,KENNEDY AVE,20840,,V08,VACANT LOT,3,V,0,No,0,14.33,401.616040319826
7127,MILLVALE RD,17757,,V08,VACANT LOT,3,V,0,No,0,14.33,925.851274154604
7128,AVON CT,20839,,V08,VACANT LOT,3,V,0,No,0,14.33,172.435401226894
7129,S BAYLY AVE,20895,,V08,VACANT LOT,3,V,0,No,0,14.33,180.327510154143
7130,PLEASANTVIEW AVE,20871,,V08,VACANT LOT,3,V,0,No,0,14.33,251.282649007206
7131,S BAYLY AVE,20908,,V08,VACANT LOT,3,V,0,No,0,14.33,200.42408736574
7132,S HITE AVE,20896,,V08,VACANT LOT,3,V,0,No,0,14.33,453.937761487325
7133,PLEASANTVIEW AVE,20856,,V08,VACANT LOT,3,V,0,No,0,14.33,539.823412428778
7134,S BAYLY AVE,20892,,V08,VACANT LOT,3,V,0,No,0,14.33,523.455425007116
7135,ALTA VISTA RD,17162,,V08,VACANT LOT,3,V,0,No,0,14.33,213.481216398507
7136,ALTA VISTA RD,16889,,V08,VACANT LOT,3,V,0,No,0,14.33,444.950205953752
7137,BERRY BLVD,19916,,V09,VACANT LOT,1,V,0.20735705535089,Yes,0.20735706,17.17,898.001055828307
7138,7TH STREET RD,18898,,V09,VACANT LOT,1,V,0.038713479958323575,Yes,0.03871348,17.17,167.656749596261
7139,7TH STREET RD,18810,,V09,VACANT LOT,1,V,0.08293814071647601,Yes,0.08293814,17.17,359.180213935705
7140,7TH STREET RD,20057,,V09,VACANT LOT,1,V,0.13894416383119887,Yes,0.13894416,17.17,601.725463257947
7141,7TH STREET RD,29949,,V09,VACANT LOT,1,V,0.13861704386090137,Yes,0.13861704,17.17,600.308986685434
7142,7TH STREET RD,19058,,V09,VACANT LOT,1,V,0.18651497318372168,Yes,0.18651497,17.17,807.740334217088
7143,7TH STREET RD,31782,,V09,VACANT LOT,1,V,1.178768547635524,Yes,1.17876855,17.17,5104.89300029826
7144,BERRY BLVD,19924,,V09,VACANT LOT,1,V,0.17372786484478245,Yes,0.17372786,17.17,752.363248488918
7145,7TH STREET RD,18866,,V09,VACANT LOT,1,V,0.08489250793206404,Yes,0.08489251,17.17,367.643848870152
7146,BERRY BLVD,19928,,V09,VACANT LOT,1,V,0.16936484870225915,Yes,0.16936485,17.17,733.468348849535
7147,BERRY BLVD,21084,,V09,VACANT LOT,1,V,0.1707202280091926,Yes,0.17072023,17.17,739.337927668439
7148,BERRY BLVD,21082,,V09,VACANT LOT,1,V,0.038267012885606577,Yes,0.03826701,17.17,165.722969256113
7149,7TH STREET RD,22429,,V09,VACANT LOT,1,V,0.111329820693874,Yes,0.11132982,17.17,964.271985150035
7150,7TH STREET RD,19994,,V09,VACANT LOT,1,V,0.2197370646539237,Yes,0.21973706,17.17,951.838549447408
7151,BERRY BLVD,21083,,V09,VACANT LOT,1,V,0.13290158101567015,Yes,0.13290158,17.17,575.55704081052
7152,BERRY BLVD,21086,,V09,VACANT LOT,1,V,0.1776513590286785,Yes,0.17765136,17.17,769.354632650802
7153,7TH STREET RD,19312,,V09,VACANT LOT,1,V,0.184389291626238,Yes,0.18438929,17.17,798.534600912384
7154,7TH STREET RD,19161,,V09,VACANT LOT,1,V,0.125477063373287,Yes,0.12547706,17.17,543.403424228782
7155,CRUMS LN,22656,,V09,VACANT LOT,2,V,0,No,0,17.17,2316.68615065118
7156,CRAIG AVE,22495,,V09,VACANT LOT,3,V,0,No,0,17.17,549.265957195861
7157,W SOUTHERN HEIGHTS AVE,22617,,V09,VACANT LOT,3,V,0,No,0,17.17,369.300225087936
7158,STRADER AVE,25747,,V09,VACANT LOT,3,V,0,No,0,17.17,371.186012214984
7159,WHEELER AVE,25744,,V09,VACANT LOT,3,V,0,No,0,17.17,550.786262044873
7160,POWELL AVE,19989,,V09,VACANT LOT,3,V,0,No,0,17.17,256.605249179065
7161,POWELL AVE,30009,,V09,VACANT LOT,3,V,0,No,0,17.17,549.159349349645
7162,WHEELER AVE,30018,,V09,VACANT LOT,3,V,0,No,0,17.17,548.74107427963
7163,W SOUTHERN HEIGHTS AVE,25755,,V09,VACANT LOT,3,V,0,No,0,17.17,370.592689358884
7164,WHEELER AVE,21103,,V09,VACANT LOT,3,V,0,No,0,17.17,506.501605351716
7165,POWELL AVE,20082,,V09,VACANT LOT,3,V,0,No,0,17.17,490.105203350834
7166,CAMDEN AVE,25725,,V09,VACANT LOT,3,V,0,No,0,17.17,369.787968758464
7167,WHEELER AVE,25754,,V09,VACANT LOT,3,V,0,No,0,17.17,550.588296875487
7168,STRADER AVE,25753,,V09,VACANT LOT,3,V,0,No,0,17.17,404.550034885367
7169,STRADER AVE,25751,,V09,VACANT LOT,3,V,0,No,0,17.17,370.906338417295
7170,WHEELER AVE,21090,,V09,VACANT LOT,3,V,0,No,0,17.17,255.306037632412
7171,POWELL AVE,22488,,V09,VACANT LOT,3,V,0,No,0,17.17,549.62488289232
7172,POWELL AVE,22608,,V09,VACANT LOT,3,V,0,No,0,17.17,550.803971732741
7173,STRADER AVE,25749,,V09,VACANT LOT,3,V,0,No,0,17.17,369.709531258155
7174,STRADER AVE,25745,,V09,VACANT LOT,3,V,0,No,0,17.17,368.769799521412
7175,MANSLICK RD,22930,,V10,VACANT LOT,1,V,0.72963330347025446,Yes,0.7296333,22.85,2106.54851610251
7176,MANSLICK RD,26412,,V10,VACANT LOT,1,V,0.06952183353003706,Yes,0.06952183,22.85,602.156400123992
7177,MANSLICK RD,22655,,V10,VACANT LOT,1,V,0.015099519611052,Yes,0.01509952,22.85,130.783161575038
7178,MANSLICK RD,23081,,V10,VACANT LOT,1,V,0.09832363967868274,Yes,0.09832364,22.85,851.620388215585
7179,MANSLICK RD,30039,,V10,VACANT LOT,1,V,0.2135827679748,Yes,0.21358277,22.85,924.96283896004
7180,MANSLICK RD,20015,,V10,VACANT LOT,1,V,0.07154035303407116,Yes,0.07154035,22.85,309.819977753639
7181,MANSLICK RD,22967,,V10,VACANT LOT,1,V,0.0785772671161826,Yes,0.07857727,22.85,453.726273484355
7182,MANSLICK RD,34150,,V10,VACANT LOT,1,V,0.0526293523030647,Yes,0.05262935,22.85,455.898170419535
7183,MANSLICK RD,23302,,V10,VACANT LOT,1,V,0.031210712245946026,Yes,0.03121071,22.85,270.366970970127
7184,MANSLICK RD,23387,,V10,VACANT LOT,1,V,0.055363918399624686,Yes,0.05536392,22.85,479.62083201539
7185,MANSLICK RD,19965,,V10,VACANT LOT,1,V,0.055175010034899725,Yes,0.05517501,22.85,238.96492275296
7186,MANSLICK RD,22636,,V10,VACANT LOT,1,V,0.1780704097794662,Yes,0.17807041,22.85,771.169359138919
7187,MANSLICK RD,22997,,V10,VACANT LOT,1,V,0.076695068308369266,Yes,0.07669507,22.85,442.857494863191
7188,MANSLICK RD,23267,,V10,VACANT LOT,1,V,0.103428540785185,Yes,0.10342854,22.85,895.885369362755
7189,MANSLICK RD,25933,,V10,VACANT LOT,1,V,0.0555986149252864,Yes,0.05559861,22.85,481.562057106443
7190,MANSLICK RD,20089,,V10,VACANT LOT,1,V,0.13530020912043456,Yes,0.13530021,22.85,585.944640118667
7191,BLUEGRASS AVE,25833,,V10,VACANT LOT,2,V,0,No,0,22.85,188.183407712998
7192,HAZELWOOD AVE,23131,,V10,VACANT LOT,2,V,0,No,0,22.85,743.804376895406
7193,HAZELWOOD AVE,23181,,V10,VACANT LOT,2,V,0,No,0,22.85,484.37492181293
7194,BLUEGRASS AVE,25834,,V10,VACANT LOT,2,V,0,No,0,22.85,348.167861678312
7195,HAZELWOOD AVE,23265,,V10,VACANT LOT,2,V,0,No,0,22.85,384.628648158106
7196,HAZELWOOD AVE,23402,,V10,VACANT LOT,2,V,0,No,0,22.85,118.051620131301
7197,BLUEGRASS AVE,23048,,V10,VACANT LOT,2,V,0,No,0,22.85,95.3910296704794
7198,BLUEGRASS AVE,23047,,V10,VACANT LOT,2,V,0,No,0,22.85,212.486173627568
7199,BLUEGRASS AVE,23069,,V10,VACANT LOT,2,V,0,No,0,22.85,434.068069679672
7200,BLUEGRASS AVE,23053,,V10,VACANT LOT,2,V,0,No,0,22.85,238.726287467729
7201,HAZELWOOD AVE,26411,,V10,VACANT LOT,2,V,0,No,0,22.85,1390.72603031065
7202,BLUEGRASS AVE,40277,,V10,VACANT LOT,2,V,0,No,0,22.85,1472.26710688917
7203,BLUEGRASS AVE,23080,,V10,VACANT LOT,2,V,0,No,0,22.85,330.422944988302
7204,BLUEGRASS AVE,23059,,V10,VACANT LOT,2,V,0,No,0,22.85,247.983664184391
7205,HAZELWOOD AVE,23389,,V10,VACANT LOT,2,V,0,No,0,22.85,308.638561837642
7206,BLUEGRASS AVE,25832,,V10,VACANT LOT,2,V,0,No,0,22.85,903.240640379068
7207,HAZELWOOD AVE,23346,,V10,VACANT LOT,2,V,0,No,0,22.85,588.789028754115
7208,HAZELWOOD AVE,23215,,V10,VACANT LOT,2,V,0,No,0,22.85,290.681357320472
7209,BLUEGRASS AVE,23050,,V10,VACANT LOT,2,V,0,No,0,22.85,30.3843115614374
7210,HOBART DR,23112,,V10,VACANT LOT,3,V,0,No,0,22.85,291.510657415086
7211,LANCE DR,22940,,V10,VACANT LOT,3,V,0,No,0,22.85,150.754573417359
7212,S WHEATMORE DR,22711,,V10,VACANT LOT,3,V,0,No,0,22.85,578.519338274586
7213,ESTATE DR,22955,,V10,VACANT LOT,3,V,0,No,0,22.85,406.58562479471
7214,W WHEATMORE DR,22601,,V10,VACANT LOT,3,V,0,No,0,22.85,705.270674498774
7215,RHONDA WAY,22898,,V10,VACANT LOT,3,V,0,No,0,22.85,302.707635966728
7216,HOBART DR,23144,,V10,VACANT LOT,3,V,0,No,0,22.85,843.598871764372
7217,ANNA LN,23056,,V10,VACANT LOT,3,V,0,No,0,22.85,301.478626709243
7218,NANEEN DR,22938,,V10,VACANT LOT,3,V,0,No,0,22.85,457.784666389395
7219,ESTATE DR,23152,,V10,VACANT LOT,3,V,0,No,0,22.85,822.266641858991
7220,CHURCHMAN AVE,23204,,V10,VACANT LOT,3,V,0,No,0,22.85,608.447086739941
7221,CLOVERHILLS DR,23102,,V10,VACANT LOT,3,V,0,No,0,22.85,716.424640274
7222,LANCE DR,22939,,V10,VACANT LOT,3,V,0,No,0,22.85,301.495161199095
7223,CHURCHMAN AVE,23118,,V10,VACANT LOT,3,V,0,No,0,22.85,589.823748507234
7224,W WHEATMORE DR,22698,,V10,VACANT LOT,3,V,0,No,0,22.85,275.256116841169
7225,BICKNELL AVE,41559,,V10,VACANT LOT,3,V,0,No,0,22.85,353.96413105458
7226,BICKNELL AVE,25799,,V10,VACANT LOT,3,V,0,No,0,22.85,458.383787305891
7227,ESTATE DR,23055,,V10,VACANT LOT,3,V,0,No,0,22.85,1225.29917457432
7228,RONDEAN DR,23145,,V10,VACANT LOT,3,V,0,No,0,22.85,442.413933926853
7229,HOBART DR,23154,,V10,VACANT LOT,3,V,0,No,0,22.85,375.213547226039
7230,W WHEATMORE DR,22658,,V10,VACANT LOT,3,V,0,No,0,22.85,259.173483193449
7231,LANCE DR,22942,,V10,VACANT LOT,3,V,0,No,0,22.85,478.849044283144
7232,E WHEATMORE DR,22662,,V10,VACANT LOT,3,V,0,No,0,22.85,1160.00528833481
7233,MARCH BLVD,22457,,V10,VACANT LOT,3,V,0,No,0,22.85,637.958589599663
7234,ST JUDE AVE,23120,,V10,VACANT LOT,3,V,0,No,0,22.85,238.519689258691
7235,LANCE DR,22935,,V10,VACANT LOT,3,V,0,No,0,22.85,164.537246817473
7236,CHURCHMAN AVE,23266,,V10,VACANT LOT,3,V,0,No,0,22.85,381.316627795394
7237,HOBART DR,23097,,V10,VACANT LOT,3,V,0,No,0,22.85,473.372188810275
7238,BICKNELL AVE,25804,,V10,VACANT LOT,3,V,0,No,0,22.85,368.091552943148
7239,HAZELWOOD AVE,25809,,V10,VACANT LOT,3,V,0,No,0,22.85,1071.52601958362
7240,MARCH BLVD,22469,,V10,VACANT LOT,3,V,0,No,0,22.85,402.292799311152
7241,ESTATE DR,22921,,V10,VACANT LOT,3,V,0,No,0,22.85,288.414747206605
7242,LA SALLE AVE,23119,,V10,VACANT LOT,3,V,0,No,0,22.85,590.972285719082
7243,ESTATE DR,23202,,V10,VACANT LOT,3,V,0,No,0,22.85,320.198881519513
7244,FRIDEN WAY,25934,,V10,VACANT LOT,3,V,0,No,0,22.85,498.495767601998
7245,NANEEN DR,23113,,V10,VACANT LOT,3,V,0,No,0,22.85,385.895839458581
7246,ROLLING RIDGE RD,23430,,V10,VACANT LOT,3,V,0,No,0,22.85,481.960818053187
7247,HAZELWOOD AVE,25831,,V10,VACANT LOT,3,V,0,No,0,22.85,445.580054141216
7248,E WHEATMORE DR,22708,,V10,VACANT LOT,3,V,0,No,0,22.85,278.477726208755
7249,ESTATE DR,23415,,V10,VACANT LOT,3,V,0,No,0,22.85,641.74797705084
7250,ESTATE DR,23305,,V10,VACANT LOT,3,V,0,No,0,22.85,636.546551833324
7251,ANNA LN,23066,,V10,VACANT LOT,3,V,0,No,0,22.85,779.310642791753
7252,YOLANDA DR,26452,,V10,VACANT LOT,3,V,0,No,0,22.85,227.642851115651
7253,FRIDEN WAY,23429,,V10,VACANT LOT,3,V,0,No,0,22.85,512.374942935962
7254,VALLEY STATION RD,32823,,V11,VACANT LOT,1,V,0.1232844513820191,Yes,0.12328445,19.59,1067.81591777842
7255,3RD STREET RD,24862,,V11,VACANT LOT,1,V,0.13890330772192178,Yes,0.13890331,19.59,1203.0968726536
7256,3RD STREET RD,25643,,V11,VACANT LOT,1,V,0.014234726765408686,Yes,0.01423473,19.59,123.2928175625
7257,3RD STREET RD,30926,,V11,VACANT LOT,1,V,0.03561259533878714,Yes,0.0356126,19.59,308.454903875743
7258,VALLEY STATION RD,28370,,V11,VACANT LOT,1,V,0.20780964818032155,Yes,0.20780965,19.59,1799.922476485
7259,3RD STREET RD,25641,,V11,VACANT LOT,1,V,0.060832403717254187,Yes,0.0608324,19.59,526.893645917098
7260,VALLEY STATION RD,28359,,V11,VACANT LOT,1,V,0.073389434320633176,Yes,0.07338943,19.59,635.655076318657
7261,3RD STREET RD,25057,,V11,VACANT LOT,1,V,0.01783261618109864,Yes,0.01783262,19.59,154.455306675839
7262,3RD STREET RD,32637,,V11,VACANT LOT,1,V,0.033262894871782966,Yes,0.03326289,19.59,288.225892469695
7263,3RD STREET RD,26177,,V11,VACANT LOT,1,V,0.065579692679946525,Yes,0.06557969,19.59,568.012056274659
7264,VALLEY STATION RD,28368,,V11,VACANT LOT,1,V,0.050008312744538728,Yes,0.05000831,19.59,433.142069606616
7265,3RD STREET RD,26178,,V11,VACANT LOT,1,V,0.3065095303576276,Yes,0.30650953,19.59,2655.333303166
7266,3RD STREET RD,28346,,V11,VACANT LOT,1,V,0.1131782647269048,Yes,0.11317826,19.59,980.282348107602
